"","x"
"5049",-1685.96172140072
"5050",-1685.96172140072
"5051",-1686.19053025185
"5052",-1686.19053025185
"5053",-1686.19053025185
"5054",-1686.19053025185
"5055",-1686.06890194255
"5056",-1686.06890194255
"5057",-1687.61497401984
"5058",-1686.02761271708
"5059",-1686.02761271708
"5060",-1686.02761271708
"5061",-1686.02761271708
"5062",-1686.02761271708
"5063",-1686.02761271708
"5064",-1686.02761271708
"5065",-1686.86278866017
"5066",-1686.86278866017
"5067",-1686.86278866017
"5068",-1686.05226025357
"5069",-1686.05226025357
"5070",-1686.05226025357
"5071",-1686.05226025357
"5072",-1686.05226025357
"5073",-1686.05226025357
"5074",-1686.05226025357
"5075",-1686.05226025357
"5076",-1686.05226025357
"5077",-1686.05226025357
"5078",-1686.05226025357
"5079",-1686.05226025357
"5080",-1686.05226025357
"5081",-1686.05226025357
"5082",-1686.02314211088
"5083",-1686.02314211088
"5084",-1686.02314211088
"5085",-1686.02314211088
"5086",-1688.54268199948
"5087",-1686.25182330944
"5088",-1686.25182330944
"5089",-1686.25182330944
"5090",-1685.92934690492
"5091",-1685.92934690492
"5092",-1685.92934690492
"5093",-1685.92934690492
"5094",-1686.21919927819
"5095",-1686.21919927819
"5096",-1686.21919927819
"5097",-1686.26996649019
"5098",-1685.97190440945
"5099",-1685.97190440945
"5100",-1685.97190440945
"5101",-1685.97190440945
"5102",-1685.97190440945
"5103",-1685.97190440945
"5104",-1686.32350303549
"5105",-1686.32350303549
"5106",-1686.32350303549
"5107",-1686.32350303549
"5108",-1686.32350303549
"5109",-1686.3073431825
"5110",-1686.3073431825
"5111",-1686.3073431825
"5112",-1686.3073431825
"5113",-1686.2038593666
"5114",-1686.2038593666
"5115",-1686.2038593666
"5116",-1686.85499196027
"5117",-1686.85499196027
"5118",-1686.85499196027
"5119",-1686.85499196027
"5120",-1686.85499196027
"5121",-1686.85499196027
"5122",-1687.61497401984
"5123",-1690.14818466606
"5124",-1686.01748716795
"5125",-1686.24562746905
"5126",-1686.24562746905
"5127",-1686.24562746905
"5128",-1686.24562746905
"5129",-1687.00649229885
"5130",-1686.48810491973
"5131",-1686.48604947082
"5132",-1686.48604947082
"5133",-1686.48604947082
"5134",-1686.48604947082
"5135",-1686.48604947082
"5136",-1686.49155799855
"5137",-1685.85982090535
"5138",-1685.85982090535
"5139",-1685.85982090535
"5140",-1686.44722864251
"5141",-1686.44722864251
"5142",-1686.22334736753
"5143",-1686.22334736753
"5144",-1686.22334736753
"5145",-1686.21187337919
"5146",-1686.21187337919
"5147",-1686.15091955425
"5148",-1686.15091955425
"5149",-1686.0117531847
"5150",-1686.0117531847
"5151",-1686.0117531847
"5152",-1686.0117531847
"5153",-1686.0117531847
"5154",-1686.0117531847
"5155",-1686.0117531847
"5156",-1686.10676702664
"5157",-1686.10676702664
"5158",-1686.10676702664
"5159",-1686.10676702664
"5160",-1686.10676702664
"5161",-1686.66203171569
"5162",-1686.66203171569
"5163",-1686.66203171569
"5164",-1686.66203171569
"5165",-1686.66203171569
"5166",-1686.66203171569
"5167",-1686.26751936229
"5168",-1686.11919153088
"5169",-1686.11919153088
"5170",-1686.11919153088
"5171",-1686.11919153088
"5172",-1686.01915357056
"5173",-1686.01915357056
"5174",-1686.01915357056
"5175",-1686.01915357056
"5176",-1686.76643683565
"5177",-1686.76643683565
"5178",-1686.17008975493
"5179",-1686.48695787093
"5180",-1686.10082175254
"5181",-1686.10082175254
"5182",-1686.10082175254
"5183",-1686.10082175254
"5184",-1686.10082175254
"5185",-1686.10082175254
"5186",-1686.10082175254
"5187",-1686.10082175254
"5188",-1686.10082175254
"5189",-1686.10082175254
"5190",-1686.10082175254
"5191",-1686.02560397449
"5192",-1686.02560397449
"5193",-1686.02560397449
"5194",-1688.19563721004
"5195",-1688.19563721004
"5196",-1687.80065526455
"5197",-1687.80065526455
"5198",-1687.80065526455
"5199",-1687.80065526455
"5200",-1687.80065526455
"5201",-1686.02560397449
"5202",-1686.48883634308
"5203",-1686.48883634308
"5204",-1686.48883634308
"5205",-1686.48883634308
"5206",-1687.11560867602
"5207",-1687.11560867602
"5208",-1686.16991464702
"5209",-1686.16991464702
"5210",-1686.48376269287
"5211",-1686.48376269287
"5212",-1686.48376269287
"5213",-1686.48376269287
"5214",-1685.96306687351
"5215",-1685.76792845913
"5216",-1685.76792845913
"5217",-1685.76792845913
"5218",-1685.76792845913
"5219",-1685.76792845913
"5220",-1685.76792845913
"5221",-1685.76792845913
"5222",-1685.76792845913
"5223",-1685.76792845913
"5224",-1685.76792845913
"5225",-1685.85702352453
"5226",-1685.85702352453
"5227",-1685.85702352453
"5228",-1685.85702352453
"5229",-1685.85702352453
"5230",-1685.85702352453
"5231",-1685.85702352453
"5232",-1685.85702352453
"5233",-1685.92598535506
"5234",-1685.92598535506
"5235",-1685.92598535506
"5236",-1686.01748716795
"5237",-1686.01748716795
"5238",-1686.15949198102
"5239",-1686.15949198102
"5240",-1686.15949198102
"5241",-1685.98931902203
"5242",-1685.98931902203
"5243",-1685.98931902203
"5244",-1685.93606861784
"5245",-1685.93606861784
"5246",-1685.93606861784
"5247",-1685.93606861784
"5248",-1685.86150297809
"5249",-1685.86150297809
"5250",-1686.48073463563
"5251",-1685.8848039368
"5252",-1685.8848039368
"5253",-1686.2459980642
"5254",-1686.83876770625
"5255",-1686.83876770625
"5256",-1686.83876770625
"5257",-1686.83876770625
"5258",-1687.47030082825
"5259",-1687.07914353565
"5260",-1687.07914353565
"5261",-1687.07914353565
"5262",-1687.07914353565
"5263",-1687.07914353565
"5264",-1685.96448284333
"5265",-1685.96448284333
"5266",-1685.96448284333
"5267",-1688.0798270414
"5268",-1688.0798270414
"5269",-1688.0798270414
"5270",-1688.0798270414
"5271",-1686.68179782614
"5272",-1686.68179782614
"5273",-1685.88363630103
"5274",-1685.88363630103
"5275",-1685.88363630103
"5276",-1685.88363630103
"5277",-1686.4935219185
"5278",-1686.48073463563
"5279",-1686.48073463563
"5280",-1686.66477415095
"5281",-1686.48376269287
"5282",-1686.46511739321
"5283",-1686.46511739321
"5284",-1686.46511739321
"5285",-1686.46511739321
"5286",-1686.46507667165
"5287",-1686.46507667165
"5288",-1686.16893105551
"5289",-1687.47030082825
"5290",-1687.47030082825
"5291",-1686.25680089206
"5292",-1686.25680089206
"5293",-1687.23864811987
"5294",-1687.23864811987
"5295",-1687.23864811987
"5296",-1687.23864811987
"5297",-1687.23864811987
"5298",-1686.02852880023
"5299",-1686.02852880023
"5300",-1686.02852880023
"5301",-1686.18000866308
"5302",-1686.18000866308
"5303",-1686.33901998317
"5304",-1686.33901998317
"5305",-1686.87647973036
"5306",-1686.0954770084
"5307",-1685.9444697708
"5308",-1685.9444697708
"5309",-1685.9444697708
"5310",-1685.9444697708
"5311",-1686.65793398879
"5312",-1686.65793398879
"5313",-1687.34524144356
"5314",-1686.64239514149
"5315",-1686.64239514149
"5316",-1686.64239514149
"5317",-1686.64239514149
"5318",-1687.59628589246
"5319",-1688.38797065698
"5320",-1688.38797065698
"5321",-1688.38797065698
"5322",-1687.34479163752
"5323",-1686.16180167458
"5324",-1686.16180167458
"5325",-1686.16180167458
"5326",-1686.16180167458
"5327",-1686.16180167458
"5328",-1686.16180167458
"5329",-1686.16180167458
"5330",-1686.16180167458
"5331",-1686.16180167458
"5332",-1685.97012438544
"5333",-1685.97012438544
"5334",-1685.97012438544
"5335",-1685.97012438544
"5336",-1685.97012438544
"5337",-1685.97012438544
"5338",-1685.97012438544
"5339",-1685.97012438544
"5340",-1685.97012438544
"5341",-1685.97012438544
"5342",-1685.97012438544
"5343",-1685.97012438544
"5344",-1685.97012438544
"5345",-1685.97012438544
"5346",-1686.01202243203
"5347",-1686.01202243203
"5348",-1686.01202243203
"5349",-1686.01202243203
"5350",-1686.01202243203
"5351",-1686.01202243203
"5352",-1686.01202243203
"5353",-1686.01202243203
"5354",-1686.01202243203
"5355",-1686.01202243203
"5356",-1686.01202243203
"5357",-1686.01202243203
"5358",-1686.01202243203
"5359",-1686.01202243203
"5360",-1686.01202243203
"5361",-1686.01202243203
"5362",-1686.01202243203
"5363",-1686.01202243203
"5364",-1686.16938379832
"5365",-1686.16938379832
"5366",-1685.90094354395
"5367",-1685.90094354395
"5368",-1685.90094354395
"5369",-1685.96315874361
"5370",-1685.96315874361
"5371",-1685.96315874361
"5372",-1685.98066414355
"5373",-1685.98066414355
"5374",-1686.67106266238
"5375",-1686.17863920676
"5376",-1686.17863920676
"5377",-1686.08485973026
"5378",-1686.08485973026
"5379",-1686.29571476963
"5380",-1686.29571476963
"5381",-1686.88477328377
"5382",-1686.88477328377
"5383",-1686.88477328377
"5384",-1686.88477328377
"5385",-1686.88477328377
"5386",-1686.88477328377
"5387",-1686.88477328377
"5388",-1686.88477328377
"5389",-1686.88477328377
"5390",-1686.88477328377
"5391",-1686.88477328377
"5392",-1686.88477328377
"5393",-1686.88477328377
"5394",-1687.29947295735
"5395",-1687.00649229885
"5396",-1687.00649229885
"5397",-1686.17008975493
"5398",-1686.84680332181
"5399",-1685.96979056651
"5400",-1685.96979056651
"5401",-1685.93550102999
"5402",-1685.83459041495
"5403",-1685.83459041495
"5404",-1685.83459041495
"5405",-1685.83459041495
"5406",-1685.83459041495
"5407",-1686.22065042236
"5408",-1686.7623700337
"5409",-1686.7623700337
"5410",-1686.7623700337
"5411",-1686.43591294246
"5412",-1686.18002326529
"5413",-1686.18002326529
"5414",-1686.18002326529
"5415",-1686.18002326529
"5416",-1685.97862793189
"5417",-1685.97862793189
"5418",-1686.2038593666
"5419",-1686.2459980642
"5420",-1686.19868981937
"5421",-1686.45880253254
"5422",-1686.48073463563
"5423",-1686.2026170734
"5424",-1686.2026170734
"5425",-1686.2026170734
"5426",-1686.2026170734
"5427",-1686.2026170734
"5428",-1685.90735408658
"5429",-1685.90735408658
"5430",-1685.90735408658
"5431",-1686.01748716795
"5432",-1686.01748716795
"5433",-1686.01748716795
"5434",-1686.64994272124
"5435",-1686.64994272124
"5436",-1686.00997760291
"5437",-1686.01748716795
"5438",-1686.01748716795
"5439",-1686.01748716795
"5440",-1686.01748716795
"5441",-1686.01748716795
"5442",-1686.01748716795
"5443",-1686.01748716795
"5444",-1686.01748716795
"5445",-1686.01748716795
"5446",-1686.01748716795
"5447",-1685.85982090535
"5448",-1685.85982090535
"5449",-1685.85982090535
"5450",-1685.85982090535
"5451",-1685.85982090535
"5452",-1685.85982090535
"5453",-1685.85982090535
"5454",-1685.85982090535
"5455",-1685.85982090535
"5456",-1685.85982090535
"5457",-1685.85982090535
"5458",-1686.01648342702
"5459",-1686.01648342702
"5460",-1686.48525231154
"5461",-1686.48525231154
"5462",-1686.48525231154
"5463",-1686.44722864251
"5464",-1686.44722864251
"5465",-1686.44722864251
"5466",-1686.44722864251
"5467",-1686.44722864251
"5468",-1686.44722864251
"5469",-1686.44722864251
"5470",-1686.44722864251
"5471",-1686.07931589468
"5472",-1686.07931589468
"5473",-1687.28396238007
"5474",-1687.28396238007
"5475",-1687.28396238007
"5476",-1687.28396238007
"5477",-1687.28396238007
"5478",-1687.28396238007
"5479",-1687.28396238007
"5480",-1687.83058446421
"5481",-1687.83058446421
"5482",-1687.83058446421
"5483",-1686.26500030605
"5484",-1685.8476654927
"5485",-1685.8476654927
"5486",-1685.8476654927
"5487",-1685.8476654927
"5488",-1685.8476654927
"5489",-1685.8476654927
"5490",-1686.49413247498
"5491",-1686.49413247498
"5492",-1686.49413247498
"5493",-1686.49413247498
"5494",-1686.49413247498
"5495",-1686.49413247498
"5496",-1686.49413247498
"5497",-1686.46507667165
"5498",-1686.49035051632
"5499",-1686.49035051632
"5500",-1686.49035051632
"5501",-1686.49035051632
"5502",-1686.49035051632
"5503",-1685.9444697708
"5504",-1685.76792845913
"5505",-1685.76792845913
"5506",-1685.76792845913
"5507",-1685.76792845913
"5508",-1685.76792845913
"5509",-1685.96172140072
"5510",-1686.34152163392
"5511",-1686.34152163392
"5512",-1686.20201135961
"5513",-1686.20201135961
"5514",-1687.07798252984
"5515",-1685.92384485882
"5516",-1685.92384485882
"5517",-1686.32315867835
"5518",-1686.32315867835
"5519",-1686.32315867835
"5520",-1686.32315867835
"5521",-1686.32315867835
"5522",-1686.32315867835
"5523",-1686.33078461614
"5524",-1686.33608463405
"5525",-1686.29057060014
"5526",-1686.29057060014
"5527",-1686.40223282034
"5528",-1685.89259369527
"5529",-1685.89259369527
"5530",-1685.89259369527
"5531",-1685.89259369527
"5532",-1685.8848039368
"5533",-1685.8848039368
"5534",-1685.8848039368
"5535",-1685.8848039368
"5536",-1685.76792845913
"5537",-1686.26751936229
"5538",-1686.26751936229
"5539",-1686.26751936229
"5540",-1686.26751936229
"5541",-1686.26751936229
"5542",-1686.26751936229
"5543",-1686.26751936229
"5544",-1686.26751936229
"5545",-1686.34618360403
"5546",-1686.34618360403
"5547",-1686.13752024653
"5548",-1686.13752024653
"5549",-1686.15120670394
"5550",-1686.15120670394
"5551",-1686.15120670394
"5552",-1686.15120670394
"5553",-1686.15120670394
"5554",-1686.15120670394
"5555",-1686.15120670394
"5556",-1685.92280798295
"5557",-1685.92280798295
"5558",-1685.92280798295
"5559",-1687.01884441497
"5560",-1687.01884441497
"5561",-1686.04871694359
"5562",-1686.04871694359
"5563",-1686.35103753876
"5564",-1686.35103753876
"5565",-1685.85702352453
"5566",-1685.88363630103
"5567",-1685.88363630103
"5568",-1685.88363630103
"5569",-1685.88363630103
"5570",-1685.88363630103
"5571",-1686.03260242496
"5572",-1686.03260242496
"5573",-1686.03260242496
"5574",-1686.03260242496
"5575",-1686.03260242496
"5576",-1686.03260242496
"5577",-1686.03260242496
"5578",-1685.90696418002
"5579",-1685.90696418002
"5580",-1686.01430293599
"5581",-1686.01430293599
"5582",-1686.16938379832
"5583",-1686.61044169969
"5584",-1686.61044169969
"5585",-1686.61044169969
"5586",-1686.32315867835
"5587",-1686.32315867835
"5588",-1686.00111989529
"5589",-1686.15120670394
"5590",-1686.15120670394
"5591",-1686.49035051632
"5592",-1686.49035051632
"5593",-1686.10734023586
"5594",-1686.10734023586
"5595",-1686.10734023586
"5596",-1686.10734023586
"5597",-1686.10734023586
"5598",-1686.10734023586
"5599",-1686.32350303549
"5600",-1686.32350303549
"5601",-1686.34739261398
"5602",-1686.47682797599
"5603",-1686.85603614095
"5604",-1685.83459041495
"5605",-1686.20878187018
"5606",-1688.55053848021
"5607",-1688.55053848021
"5608",-1687.55048424165
"5609",-1687.07466303643
"5610",-1687.07466303643
"5611",-1686.17949031785
"5612",-1686.17949031785
"5613",-1686.33654672108
"5614",-1686.33654672108
"5615",-1686.33654672108
"5616",-1686.33654672108
"5617",-1686.06942327645
"5618",-1686.06942327645
"5619",-1686.06942327645
"5620",-1686.06942327645
"5621",-1686.06942327645
"5622",-1686.06942327645
"5623",-1686.06942327645
"5624",-1687.82229180815
"5625",-1687.82229180815
"5626",-1687.82229180815
"5627",-1687.82229180815
"5628",-1686.25080851117
"5629",-1686.25080851117
"5630",-1686.25080851117
"5631",-1686.25080851117
"5632",-1686.25080851117
"5633",-1686.8948927814
"5634",-1686.8948927814
"5635",-1686.01266572297
"5636",-1686.01266572297
"5637",-1686.01266572297
"5638",-1686.01266572297
"5639",-1686.01266572297
"5640",-1686.01266572297
"5641",-1686.01266572297
"5642",-1686.01266572297
"5643",-1686.01266572297
"5644",-1686.01266572297
"5645",-1686.01266572297
"5646",-1686.01266572297
"5647",-1686.01266572297
"5648",-1685.92117698459
"5649",-1686.03134884452
"5650",-1686.03134884452
"5651",-1686.03134884452
"5652",-1686.03134884452
"5653",-1686.03134884452
"5654",-1686.03134884452
"5655",-1686.03134884452
"5656",-1686.26500030605
"5657",-1686.26500030605
"5658",-1686.56339437396
"5659",-1686.56339437396
"5660",-1685.78864257143
"5661",-1686.10510756546
"5662",-1686.10510756546
"5663",-1687.56163523851
"5664",-1686.26751936229
"5665",-1686.26751936229
"5666",-1686.26751936229
"5667",-1686.26751936229
"5668",-1685.89259369527
"5669",-1685.89259369527
"5670",-1687.22831625607
"5671",-1687.22831625607
"5672",-1687.22831625607
"5673",-1687.22831625607
"5674",-1687.22831625607
"5675",-1687.22831625607
"5676",-1687.22831625607
"5677",-1687.28314552375
"5678",-1686.15944437736
"5679",-1686.15944437736
"5680",-1686.46759555732
"5681",-1686.46759555732
"5682",-1686.46759555732
"5683",-1686.025091792
"5684",-1685.99585867078
"5685",-1685.99585867078
"5686",-1685.99585867078
"5687",-1687.61497401984
"5688",-1685.98351417836
"5689",-1686.11919153088
"5690",-1686.2459980642
"5691",-1686.2459980642
"5692",-1686.07482479792
"5693",-1686.07482479792
"5694",-1686.07482479792
"5695",-1686.07482479792
"5696",-1686.07482479792
"5697",-1686.07482479792
"5698",-1686.07482479792
"5699",-1685.89259369527
"5700",-1685.89259369527
"5701",-1685.89259369527
"5702",-1685.89259369527
"5703",-1686.21591375774
"5704",-1686.21591375774
"5705",-1687.19504983121
"5706",-1687.15849075166
"5707",-1687.15849075166
"5708",-1685.9398240196
"5709",-1685.9398240196
"5710",-1686.20177524722
"5711",-1687.34436407964
"5712",-1687.34436407964
"5713",-1687.34436407964
"5714",-1687.34436407964
"5715",-1687.34436407964
"5716",-1687.34436407964
"5717",-1687.34436407964
"5718",-1687.34436407964
"5719",-1686.03952147171
"5720",-1686.03952147171
"5721",-1685.96315874361
"5722",-1685.96315874361
"5723",-1685.96315874361
"5724",-1685.96315874361
"5725",-1685.96315874361
"5726",-1685.96315874361
"5727",-1685.96315874361
"5728",-1685.96315874361
"5729",-1685.96315874361
"5730",-1685.96315874361
"5731",-1685.96315874361
"5732",-1685.96315874361
"5733",-1685.87723243285
"5734",-1686.85775409257
"5735",-1686.07482479792
"5736",-1685.90696418002
"5737",-1685.90696418002
"5738",-1685.90696418002
"5739",-1685.90696418002
"5740",-1685.90696418002
"5741",-1685.90696418002
"5742",-1685.90696418002
"5743",-1685.90696418002
"5744",-1685.90696418002
"5745",-1686.16351198024
"5746",-1685.92765393058
"5747",-1685.92765393058
"5748",-1686.04811761503
"5749",-1686.04811761503
"5750",-1686.04811761503
"5751",-1686.04811761503
"5752",-1686.75428449325
"5753",-1685.97046963993
"5754",-1685.97046963993
"5755",-1685.97046963993
"5756",-1685.97046963993
"5757",-1685.97046963993
"5758",-1685.97046963993
"5759",-1685.97046963993
"5760",-1685.97046963993
"5761",-1685.97046963993
"5762",-1686.02560397449
"5763",-1687.08366853121
"5764",-1687.08366853121
"5765",-1687.08366853121
"5766",-1687.08366853121
"5767",-1687.08366853121
"5768",-1687.08366853121
"5769",-1687.08366853121
"5770",-1686.16893105551
"5771",-1686.00242618906
"5772",-1686.00242618906
"5773",-1686.16893105551
"5774",-1686.16893105551
"5775",-1686.61044169969
"5776",-1686.61044169969
"5777",-1686.61044169969
"5778",-1686.50429216763
"5779",-1686.65787603231
